year,metro,city,genSrc,capacity,cnt,all,0,1,2,3,4,5,6,7,8,9,10,면적
2019,충북,제천시,태양광,35512.34,354,134617,9329,12341,15332,13693,19011,24499,21354,12309,5925,753,71,7407.4
2019,충북,증평군,태양광,14047.57,153,37392,3599,3472,4595,4990,5732,6092,4649,2676,1420,156,11,7407.4
2019,충북,진천군,태양광,34034.77,235,81084,7765,7906,8993,11311,12997,13450,9454,5456,3312,424,16,7407.4
2019,충북,청주시,바이오,750.0,1,839566,77033,88408,118938,120345,136784,136549,89604,46067,22538,3114,186,7407.4
2019,충북,청주시,태양광,81874.27,922,839566,77033,88408,118938,120345,136784,136549,89604,46067,22538,3114,186,7407.4
2019,충북,충주시,매립지가스(LFG),95.0,1,210737,15330,19640,24556,24116,31575,38040,29383,17478,9391,1161,67,7407.4
2019,충북,충주시,태양광,69410.5,741,210737,15330,19640,24556,24116,31575,38040,29383,17478,9391,1161,67,7407.4
2019,충북,충주시,폐기물,760.0,1,210737,15330,19640,24556,24116,31575,38040,29383,17478,9391,1161,67,7407.4
2020,충북,괴산군,태양광,44875.0,496,39393,1346,2161,3308,2630,4105,7690,8827,5507,3337,452,30,7407.4
2020,충북,단양군,태양광,25985.0,234,29155,1201,2001,2245,2018,3325,5668,6354,3896,2136,289,22,7407.4
2020,충북,보은군,소수력,600.0,1,32412,1464,2111,2377,2210,3320,5900,6814,4584,3114,490,28,7407.4
2020,충북,보은군,태양광,60764.0,554,32412,1464,2111,2377,2210,3320,5900,6814,4584,3114,490,28,7407.4
2020,충북,영동군,태양광,50526.0,458,47475,2336,3390,4453,3271,5362,8486,9201,6511,3901,524,40,7407.4
2020,충북,옥천군,태양광,77996.0,845,50527,2590,3884,4412,3877,6253,8962,9855,6358,3740,569,27,7407.4
2020,충북,음성군,태양광,64343.0,634,93153,5894,7647,9500,9674,13765,17738,15255,8230,4669,722,59,7407.4
